./embeddings/facenet/train_160x160/20180402-114759/05bce3e935204c0d8287bef521086af7.npy,841
./embeddings/facenet/train_160x160/20180402-114759/05bce3e935204c0d8287bef521086af7_flip.npy,841
./embeddings/facenet/train_160x160/20180402-114759/10ee6311a4004346800a815b23111440.npy,183
./embeddings/facenet/train_160x160/20180402-114759/10ee6311a4004346800a815b23111440_flip.npy,183
./embeddings/facenet/train_160x160/20180402-114759/d2483ebacc7d4c598eb94d47f37565e8.npy,583
./embeddings/facenet/train_160x160/20180402-114759/d2483ebacc7d4c598eb94d47f37565e8_flip.npy,583
./embeddings/facenet/train_160x160/20180402-114759/083b1406480c4e92aec65f804273cfe1.npy,979
./embeddings/facenet/train_160x160/20180402-114759/083b1406480c4e92aec65f804273cfe1_flip.npy,979
./embeddings/facenet/train_160x160/20180402-114759/2349a40fc8f748ba91dd79665d5f8c7b.npy,652
./embeddings/facenet/train_160x160/20180402-114759/2349a40fc8f748ba91dd79665d5f8c7b_flip.npy,652
./embeddings/facenet/train_160x160/20180402-114759/2a3cffde8d8d46c599439d4bbe63e8a6.npy,755
./embeddings/facenet/train_160x160/20180402-114759/2a3cffde8d8d46c599439d4bbe63e8a6_flip.npy,755
./embeddings/facenet/train_160x160/20180402-114759/2ebab77e885c444d84483d71834ff462.npy,383
./embeddings/facenet/train_160x160/20180402-114759/2ebab77e885c444d84483d71834ff462_flip.npy,383
./embeddings/facenet/train_160x160/20180402-114759/a35f7e261a61406c83d0ee3a05d1d5df.npy,793
./embeddings/facenet/train_160x160/20180402-114759/a35f7e261a61406c83d0ee3a05d1d5df_flip.npy,793
./embeddings/facenet/train_160x160/20180402-114759/be05f124f51a4b2da96cb29da5380583.npy,317
./embeddings/facenet/train_160x160/20180402-114759/be05f124f51a4b2da96cb29da5380583_flip.npy,317
./embeddings/facenet/train_160x160/20180402-114759/a8021ca1012148e99e3f441ad93513d7.npy,239
./embeddings/facenet/train_160x160/20180402-114759/a8021ca1012148e99e3f441ad93513d7_flip.npy,239
./embeddings/facenet/train_160x160/20180402-114759/b19ce7ed26d6473b81b51f12131537fe.npy,867
./embeddings/facenet/train_160x160/20180402-114759/b19ce7ed26d6473b81b51f12131537fe_flip.npy,867
./embeddings/facenet/train_160x160/20180402-114759/d0d619c989974801b6fafc10fefb7331.npy,84
./embeddings/facenet/train_160x160/20180402-114759/d0d619c989974801b6fafc10fefb7331_flip.npy,84
./embeddings/facenet/train_160x160/20180402-114759/a32118f8410043fd9f8194eed234d031.npy,524
./embeddings/facenet/train_160x160/20180402-114759/a32118f8410043fd9f8194eed234d031_flip.npy,524
./embeddings/facenet/train_160x160/20180402-114759/7f1bf48326d547dd9451950bc262d89e.npy,651
./embeddings/facenet/train_160x160/20180402-114759/7f1bf48326d547dd9451950bc262d89e_flip.npy,651
./embeddings/facenet/train_160x160/20180402-114759/fb6b50bcda744e87bd88897e1d5c5035.npy,587
./embeddings/facenet/train_160x160/20180402-114759/fb6b50bcda744e87bd88897e1d5c5035_flip.npy,587
./embeddings/facenet/train_160x160/20180402-114759/7d97c5aebca44e5d85f7b3cd72c77ad0.npy,508
./embeddings/facenet/train_160x160/20180402-114759/7d97c5aebca44e5d85f7b3cd72c77ad0_flip.npy,508
./embeddings/facenet/train_160x160/20180402-114759/b6ab97a6836d4b9f84ed022c9b4d2131.npy,743
./embeddings/facenet/train_160x160/20180402-114759/b6ab97a6836d4b9f84ed022c9b4d2131_flip.npy,743
./embeddings/facenet/train_160x160/20180402-114759/85d94d4e89144830923fdd0742acd40b.npy,616
./embeddings/facenet/train_160x160/20180402-114759/85d94d4e89144830923fdd0742acd40b_flip.npy,616
./embeddings/facenet/train_160x160/20180402-114759/4e61855340c64fb29add58c4109fb3bc.npy,338
./embeddings/facenet/train_160x160/20180402-114759/4e61855340c64fb29add58c4109fb3bc_flip.npy,338
./embeddings/facenet/train_160x160/20180402-114759/3a37ee29263a45f1bd47dbb8cc8488af.npy,777
./embeddings/facenet/train_160x160/20180402-114759/3a37ee29263a45f1bd47dbb8cc8488af_flip.npy,777
./embeddings/facenet/train_160x160/20180402-114759/8d57bc9eb8a44c718b59a87090cf875f.npy,708
./embeddings/facenet/train_160x160/20180402-114759/8d57bc9eb8a44c718b59a87090cf875f_flip.npy,708
./embeddings/facenet/train_160x160/20180402-114759/e583140f9acd43d7a78c18851af4e4a6.npy,757
./embeddings/facenet/train_160x160/20180402-114759/e583140f9acd43d7a78c18851af4e4a6_flip.npy,757
./embeddings/facenet/train_160x160/20180402-114759/25103d29de4e429ab72bc37a715d01ee.npy,151
./embeddings/facenet/train_160x160/20180402-114759/25103d29de4e429ab72bc37a715d01ee_flip.npy,151
./embeddings/facenet/train_160x160/20180402-114759/bdd6c1643127448699e3d34df4b3afe5.npy,907
./embeddings/facenet/train_160x160/20180402-114759/bdd6c1643127448699e3d34df4b3afe5_flip.npy,907
./embeddings/facenet/train_160x160/20180402-114759/6c5de4f5dc354f6b9216eb3da10db580.npy,378
./embeddings/facenet/train_160x160/20180402-114759/6c5de4f5dc354f6b9216eb3da10db580_flip.npy,378
./embeddings/facenet/train_160x160/20180402-114759/5cf41d3dd1334b48be91ac283623fdb5.npy,919
./embeddings/facenet/train_160x160/20180402-114759/5cf41d3dd1334b48be91ac283623fdb5_flip.npy,919
./embeddings/facenet/train_160x160/20180402-114759/0d846fa208f04a82bf63042bcfa76fa6.npy,645
./embeddings/facenet/train_160x160/20180402-114759/0d846fa208f04a82bf63042bcfa76fa6_flip.npy,645
./embeddings/facenet/train_160x160/20180402-114759/a20b2eb2c9e24cf782e0db7dcdbff157.npy,305
./embeddings/facenet/train_160x160/20180402-114759/a20b2eb2c9e24cf782e0db7dcdbff157_flip.npy,305
./embeddings/facenet/train_160x160/20180402-114759/4ca651ed96764f51985ca6e3a73c92bc.npy,788
./embeddings/facenet/train_160x160/20180402-114759/4ca651ed96764f51985ca6e3a73c92bc_flip.npy,788
./embeddings/facenet/train_160x160/20180402-114759/26bbadcc79514f32bd2c83b953641216.npy,702
./embeddings/facenet/train_160x160/20180402-114759/26bbadcc79514f32bd2c83b953641216_flip.npy,702
./embeddings/facenet/train_160x160/20180402-114759/2af62a65003e494b974ba10957b046e0.npy,564
./embeddings/facenet/train_160x160/20180402-114759/2af62a65003e494b974ba10957b046e0_flip.npy,564
./embeddings/facenet/train_160x160/20180402-114759/58e0fb687de642ccb748e82b3541d060.npy,319
./embeddings/facenet/train_160x160/20180402-114759/58e0fb687de642ccb748e82b3541d060_flip.npy,319
./embeddings/facenet/train_160x160/20180402-114759/6da91ef1bb7a4e09b1e8ed9eb2818551.npy,113
./embeddings/facenet/train_160x160/20180402-114759/6da91ef1bb7a4e09b1e8ed9eb2818551_flip.npy,113
./embeddings/facenet/train_160x160/20180402-114759/9a988492fb0b48479aa13512773cb4ed.npy,823
./embeddings/facenet/train_160x160/20180402-114759/9a988492fb0b48479aa13512773cb4ed_flip.npy,823
./embeddings/facenet/train_160x160/20180402-114759/e1f7db825a2f4359b1e6b094ea33a4a6.npy,861
./embeddings/facenet/train_160x160/20180402-114759/e1f7db825a2f4359b1e6b094ea33a4a6_flip.npy,861
./embeddings/facenet/train_160x160/20180402-114759/1422096e1cfd443a9df42599b06ff7a1.npy,962
./embeddings/facenet/train_160x160/20180402-114759/1422096e1cfd443a9df42599b06ff7a1_flip.npy,962
./embeddings/facenet/train_160x160/20180402-114759/9424fcf7bfc8412681aeb1e64b3d9eef.npy,468
./embeddings/facenet/train_160x160/20180402-114759/9424fcf7bfc8412681aeb1e64b3d9eef_flip.npy,468
./embeddings/facenet/train_160x160/20180402-114759/7b0df8618cf444049e0e6db33aadeeab.npy,646
./embeddings/facenet/train_160x160/20180402-114759/7b0df8618cf444049e0e6db33aadeeab_flip.npy,646
./embeddings/facenet/train_160x160/20180402-114759/7257c677276e469e9971b9320edd4acf.npy,584
./embeddings/facenet/train_160x160/20180402-114759/7257c677276e469e9971b9320edd4acf_flip.npy,584
./embeddings/facenet/train_160x160/20180402-114759/a18bd8c2f0cd49d48d6a955f9131e10f.npy,199
./embeddings/facenet/train_160x160/20180402-114759/a18bd8c2f0cd49d48d6a955f9131e10f_flip.npy,199
./embeddings/facenet/train_160x160/20180402-114759/2b415d843a8748dfb0c23d5df958ca41.npy,986
./embeddings/facenet/train_160x160/20180402-114759/2b415d843a8748dfb0c23d5df958ca41_flip.npy,986
./embeddings/facenet/train_160x160/20180402-114759/c8143977a2124a27865c053c0cb790a1.npy,888
./embeddings/facenet/train_160x160/20180402-114759/c8143977a2124a27865c053c0cb790a1_flip.npy,888
./embeddings/facenet/train_160x160/20180402-114759/2ca2cf50945a4b54b0be0746b243522a.npy,686
./embeddings/facenet/train_160x160/20180402-114759/2ca2cf50945a4b54b0be0746b243522a_flip.npy,686
./embeddings/facenet/train_160x160/20180402-114759/090b7feff6f54ed19ac33230415f89a8.npy,107
./embeddings/facenet/train_160x160/20180402-114759/090b7feff6f54ed19ac33230415f89a8_flip.npy,107
./embeddings/facenet/train_160x160/20180402-114759/17f84bd4f63f46d9a169b8553bdc30e0.npy,691
./embeddings/facenet/train_160x160/20180402-114759/17f84bd4f63f46d9a169b8553bdc30e0_flip.npy,691
./embeddings/facenet/train_160x160/20180402-114759/175b4626ce1846c5bc8507f764e1834f.npy,598
./embeddings/facenet/train_160x160/20180402-114759/175b4626ce1846c5bc8507f764e1834f_flip.npy,598
./embeddings/facenet/train_160x160/20180402-114759/f80fa817ff314ec5914d83e3e839fdcd.npy,438
./embeddings/facenet/train_160x160/20180402-114759/f80fa817ff314ec5914d83e3e839fdcd_flip.npy,438
./embeddings/facenet/train_160x160/20180402-114759/83819f9ea60646b48b550f3a9a15a98f.npy,607
./embeddings/facenet/train_160x160/20180402-114759/83819f9ea60646b48b550f3a9a15a98f_flip.npy,607
./embeddings/facenet/train_160x160/20180402-114759/ef2b38dfe11f416591ca414d50351f8d.npy,219
./embeddings/facenet/train_160x160/20180402-114759/ef2b38dfe11f416591ca414d50351f8d_flip.npy,219
./embeddings/facenet/train_160x160/20180402-114759/ff88d0532adb4618b431fc3d7bcb8f10.npy,905
./embeddings/facenet/train_160x160/20180402-114759/ff88d0532adb4618b431fc3d7bcb8f10_flip.npy,905
./embeddings/facenet/train_160x160/20180402-114759/cca9b5ab9ec44a92b739b3987efa379e.npy,993
./embeddings/facenet/train_160x160/20180402-114759/cca9b5ab9ec44a92b739b3987efa379e_flip.npy,993
./embeddings/facenet/train_160x160/20180402-114759/2d314bb217b0423b851f4f5199ae7064.npy,587
./embeddings/facenet/train_160x160/20180402-114759/2d314bb217b0423b851f4f5199ae7064_flip.npy,587
./embeddings/facenet/train_160x160/20180402-114759/5a3ea37cc5f5412ba9b64d7fd020f6f7.npy,286
./embeddings/facenet/train_160x160/20180402-114759/5a3ea37cc5f5412ba9b64d7fd020f6f7_flip.npy,286
./embeddings/facenet/train_160x160/20180402-114759/82cf4e14e0024320b1a7c26803b3a9f4.npy,877
./embeddings/facenet/train_160x160/20180402-114759/82cf4e14e0024320b1a7c26803b3a9f4_flip.npy,877
./embeddings/facenet/train_160x160/20180402-114759/98f8d7b277c64faba229d7e9fb1ef515.npy,132
./embeddings/facenet/train_160x160/20180402-114759/98f8d7b277c64faba229d7e9fb1ef515_flip.npy,132
./embeddings/facenet/train_160x160/20180402-114759/bd704ec0073c4e1ebfcade97528a7f03.npy,906
./embeddings/facenet/train_160x160/20180402-114759/bd704ec0073c4e1ebfcade97528a7f03_flip.npy,906
./embeddings/facenet/train_160x160/20180402-114759/8cfcd18048504e629b4369eb99955163.npy,176
./embeddings/facenet/train_160x160/20180402-114759/8cfcd18048504e629b4369eb99955163_flip.npy,176
./embeddings/facenet/train_160x160/20180402-114759/ed3044ef232d4f0797532924c68ff792.npy,639
./embeddings/facenet/train_160x160/20180402-114759/ed3044ef232d4f0797532924c68ff792_flip.npy,639
./embeddings/facenet/train_160x160/20180402-114759/9ad92728071449dc8c8ad2210aac1297.npy,388
./embeddings/facenet/train_160x160/20180402-114759/9ad92728071449dc8c8ad2210aac1297_flip.npy,388
./embeddings/facenet/train_160x160/20180402-114759/7aa0effc4d1348a999ccb409e1f43dba.npy,366
./embeddings/facenet/train_160x160/20180402-114759/7aa0effc4d1348a999ccb409e1f43dba_flip.npy,366
./embeddings/facenet/train_160x160/20180402-114759/69d4e2c29b10411188d32b160332eb6a.npy,393
./embeddings/facenet/train_160x160/20180402-114759/69d4e2c29b10411188d32b160332eb6a_flip.npy,393
./embeddings/facenet/train_160x160/20180402-114759/dfecb24cdf5a449aa417f9a8bae4b9d8.npy,451
./embeddings/facenet/train_160x160/20180402-114759/dfecb24cdf5a449aa417f9a8bae4b9d8_flip.npy,451
./embeddings/facenet/train_160x160/20180402-114759/e7897094eda94e77bb2379ed6aa0483c.npy,343
./embeddings/facenet/train_160x160/20180402-114759/e7897094eda94e77bb2379ed6aa0483c_flip.npy,343
./embeddings/facenet/train_160x160/20180402-114759/5aac13f5930f49b194cd00d53613c66d.npy,664
./embeddings/facenet/train_160x160/20180402-114759/5aac13f5930f49b194cd00d53613c66d_flip.npy,664
./embeddings/facenet/train_160x160/20180402-114759/42cd815aec5a44c88bcd5d08d1495f02.npy,543
./embeddings/facenet/train_160x160/20180402-114759/42cd815aec5a44c88bcd5d08d1495f02_flip.npy,543
./embeddings/facenet/train_160x160/20180402-114759/ba4b4ad27d784d29824b46a7728655e0.npy,256
./embeddings/facenet/train_160x160/20180402-114759/ba4b4ad27d784d29824b46a7728655e0_flip.npy,256
./embeddings/facenet/train_160x160/20180402-114759/1439df1b370c4716907a028f4dde3c4b.npy,225
./embeddings/facenet/train_160x160/20180402-114759/1439df1b370c4716907a028f4dde3c4b_flip.npy,225
./embeddings/facenet/train_160x160/20180402-114759/a4a67567d802430bbd3bcb0283dd5811.npy,986
./embeddings/facenet/train_160x160/20180402-114759/a4a67567d802430bbd3bcb0283dd5811_flip.npy,986
./embeddings/facenet/train_160x160/20180402-114759/424e20cc8abd4f7683261ba0688c3702.npy,783
./embeddings/facenet/train_160x160/20180402-114759/424e20cc8abd4f7683261ba0688c3702_flip.npy,783
./embeddings/facenet/train_160x160/20180402-114759/cf353fe043324d5888792e5ae06e6544.npy,632
./embeddings/facenet/train_160x160/20180402-114759/cf353fe043324d5888792e5ae06e6544_flip.npy,632
./embeddings/facenet/train_160x160/20180402-114759/fd6296f6b4ca4d63b3cca3368d4dcb90.npy,627
./embeddings/facenet/train_160x160/20180402-114759/fd6296f6b4ca4d63b3cca3368d4dcb90_flip.npy,627
./embeddings/facenet/train_160x160/20180402-114759/1b169971d041455ca48a23b6d28c185b.npy,290
./embeddings/facenet/train_160x160/20180402-114759/1b169971d041455ca48a23b6d28c185b_flip.npy,290
./embeddings/facenet/train_160x160/20180402-114759/201bf9ef8cac40ab917dfe5640ea3552.npy,906
./embeddings/facenet/train_160x160/20180402-114759/201bf9ef8cac40ab917dfe5640ea3552_flip.npy,906
./embeddings/facenet/train_160x160/20180402-114759/b7f881417f3744619b0045b2004bfcdc.npy,375
./embeddings/facenet/train_160x160/20180402-114759/b7f881417f3744619b0045b2004bfcdc_flip.npy,375
./embeddings/facenet/train_160x160/20180402-114759/7f95978e0c5c41dcb4f5d5888780bfb4.npy,722
./embeddings/facenet/train_160x160/20180402-114759/7f95978e0c5c41dcb4f5d5888780bfb4_flip.npy,722
./embeddings/facenet/train_160x160/20180402-114759/496a46ea13864094bc4fa52290deb623.npy,512
./embeddings/facenet/train_160x160/20180402-114759/496a46ea13864094bc4fa52290deb623_flip.npy,512
./embeddings/facenet/train_160x160/20180402-114759/92681478f65e4e778ebd6f5b96cb15cd.npy,904
./embeddings/facenet/train_160x160/20180402-114759/92681478f65e4e778ebd6f5b96cb15cd_flip.npy,904
./embeddings/facenet/train_160x160/20180402-114759/cbf308f00bdc4ea19f15023010d96d77.npy,480
./embeddings/facenet/train_160x160/20180402-114759/cbf308f00bdc4ea19f15023010d96d77_flip.npy,480
./embeddings/facenet/train_160x160/20180402-114759/aae147332b9643128f64d072ba50a894.npy,615
./embeddings/facenet/train_160x160/20180402-114759/aae147332b9643128f64d072ba50a894_flip.npy,615
./embeddings/facenet/train_160x160/20180402-114759/1778bbfbbd704e5a8d2b78baf768eabf.npy,686
./embeddings/facenet/train_160x160/20180402-114759/1778bbfbbd704e5a8d2b78baf768eabf_flip.npy,686
./embeddings/facenet/train_160x160/20180402-114759/dd11a342647b45c5b60613492e5bf45e.npy,706
./embeddings/facenet/train_160x160/20180402-114759/dd11a342647b45c5b60613492e5bf45e_flip.npy,706
./embeddings/facenet/train_160x160/20180402-114759/2293bc706fa74b4bb81cde4c36d63698.npy,828
./embeddings/facenet/train_160x160/20180402-114759/2293bc706fa74b4bb81cde4c36d63698_flip.npy,828
./embeddings/facenet/train_160x160/20180402-114759/7196aa8b631b423ea067b983f59fa085.npy,255
./embeddings/facenet/train_160x160/20180402-114759/7196aa8b631b423ea067b983f59fa085_flip.npy,255
./embeddings/facenet/train_160x160/20180402-114759/09ab4ff0ff4945599f0af62a3be0e53c.npy,705
./embeddings/facenet/train_160x160/20180402-114759/09ab4ff0ff4945599f0af62a3be0e53c_flip.npy,705
./embeddings/facenet/train_160x160/20180402-114759/09ad8fab35804a2a8eb9cb52e081ce95.npy,504
./embeddings/facenet/train_160x160/20180402-114759/09ad8fab35804a2a8eb9cb52e081ce95_flip.npy,504
./embeddings/facenet/train_160x160/20180402-114759/40f20e16ca484aaa87cd62d1e693727f.npy,746
./embeddings/facenet/train_160x160/20180402-114759/40f20e16ca484aaa87cd62d1e693727f_flip.npy,746
./embeddings/facenet/train_160x160/20180402-114759/3834634fdfcc4fc7a640619559f419a7.npy,473
./embeddings/facenet/train_160x160/20180402-114759/3834634fdfcc4fc7a640619559f419a7_flip.npy,473
./embeddings/facenet/train_160x160/20180402-114759/c66f61d5f9ca4918b86e2121b2c55ae8.npy,205
./embeddings/facenet/train_160x160/20180402-114759/c66f61d5f9ca4918b86e2121b2c55ae8_flip.npy,205
./embeddings/facenet/train_160x160/20180402-114759/b6632ac77d934fe99e9598369f2f18cb.npy,309
./embeddings/facenet/train_160x160/20180402-114759/b6632ac77d934fe99e9598369f2f18cb_flip.npy,309
./embeddings/facenet/train_160x160/20180402-114759/70aca02a48fe4777a0fad34f9378f623.npy,937
./embeddings/facenet/train_160x160/20180402-114759/70aca02a48fe4777a0fad34f9378f623_flip.npy,937
./embeddings/facenet/train_160x160/20180402-114759/8c243447d03f4e858110e40e58ed4716.npy,739
